author,dominant_candidate,dominant_camp,n_candidates_engaged,candidates_list,eng_david_belliard,eng_emmanuel_gregoire,eng_ian_brossat,eng_pierre_yves_bournazel,eng_rachida_dati,eng_sarah_knafo,eng_sophia_chikirou,eng_thierry_mariani,community,comm_dominant_candidate
der276354,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
dergluber,thierry_mariani,Extreme droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,thierry_mariani,thierry_mariani
derostphilippe,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
deschamps76610,sophia_chikirou,Gauche radicale,2,"emmanuel_gregoire,sophia_chikirou",0,1,0,0,0,0,1,0,sophia_chikirou,sophia_chikirou
despeerad0s,rachida_dati,Droite,3,"david_belliard,rachida_dati,sarah_knafo",1,0,0,0,1,1,0,0,rachida_dati,rachida_dati
desterelle,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
destexhe,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
destgermainlux,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
devriva53224,sophia_chikirou,Gauche radicale,3,"david_belliard,pierre_yves_bournazel,sophia_chikirou",1,0,0,1,0,0,1,0,sophia_chikirou,sophia_chikirou
devtech075,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
dfbert,sarah_knafo,Droite,6,"david_belliard,ian_brossat,pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",1,0,1,1,1,1,0,1,sarah_knafo,sarah_knafo
dfngdo0897,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
dgeggerard,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
dgreynie,pierre_yves_bournazel,Centre-droit,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
dh_didier,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
dianedelahaye13,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
dicounass,sophia_chikirou,Gauche radicale,2,"ian_brossat,sophia_chikirou",0,0,1,0,0,0,1,0,sophia_chikirou,sophia_chikirou
didi4954,rachida_dati,Droite,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,rachida_dati,rachida_dati
didier18727212,rachida_dati,Droite,3,"rachida_dati,sarah_knafo,thierry_mariani",0,0,0,0,1,1,0,1,rachida_dati,rachida_dati
didier46959,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
didier515,thierry_mariani,Extreme droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,thierry_mariani,thierry_mariani
didierboisson30,sarah_knafo,Droite,3,"pierre_yves_bournazel,sarah_knafo,thierry_mariani",0,0,0,1,0,1,0,1,sarah_knafo,sarah_knafo
didierbonaparte,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
didierremi58,pierre_yves_bournazel,Centre-droit,2,"emmanuel_gregoire,pierre_yves_bournazel",0,1,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
didtdoun,pierre_yves_bournazel,Centre-droit,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
diefredou,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
diego_devale,ian_brossat,Gauche radicale,3,"emmanuel_gregoire,ian_brossat,sophia_chikirou",0,1,1,0,0,0,1,0,ian_brossat,ian_brossat
diesphilip95503,rachida_dati,Droite,2,"david_belliard,rachida_dati",1,0,0,0,1,0,0,0,rachida_dati,rachida_dati
diggerfr,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
dilainchristian,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
diogenedarc,ian_brossat,Gauche radicale,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,ian_brossat,ian_brossat
dirkdig40017971,thierry_mariani,Extreme droite,2,"pierre_yves_bournazel,thierry_mariani",0,0,0,1,0,0,0,1,thierry_mariani,thierry_mariani
diteroff,rachida_dati,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,rachida_dati,rachida_dati
djazairi,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
djeyzzb,rachida_dati,Droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,rachida_dati,rachida_dati
djivagane,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
dlfparis16,sarah_knafo,Droite,3,"david_belliard,sarah_knafo,thierry_mariani",1,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
dmz1781,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
dnactus,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
do_cotrone,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
doc_mouh,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
docgill95,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
dodekatoda,pierre_yves_bournazel,Centre-droit,4,"david_belliard,emmanuel_gregoire,pierre_yves_bournazel,rachida_dati",1,1,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
dogeksum,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
doigtdans,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
doloresprost,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
doltomio,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
dom2witte,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
domcamilotorre1,emmanuel_gregoire,Gauche,2,"david_belliard,emmanuel_gregoire",1,1,0,0,0,0,0,0,emmanuel_gregoire,emmanuel_gregoire
domcroixgalerne,pierre_yves_bournazel,Centre-droit,4,"david_belliard,pierre_yves_bournazel,sarah_knafo,thierry_mariani",1,0,0,1,0,1,0,1,pierre_yves_bournazel,pierre_yves_bournazel
domdumoulin,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
domenon9,sarah_knafo,Droite,3,"david_belliard,rachida_dati,sarah_knafo",1,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
domh67,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
dominique_3657,thierry_mariani,Extreme droite,3,"ian_brossat,sarah_knafo,thierry_mariani",0,0,1,0,0,1,0,1,thierry_mariani,thierry_mariani
dominique_gire,david_belliard,Gauche,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,david_belliard,david_belliard
dominiquea73500,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
dominiquek92548,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
domlg1,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
donjlk13,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
donjonvauban,thierry_mariani,Extreme droite,2,"ian_brossat,thierry_mariani",0,0,1,0,0,0,0,1,thierry_mariani,thierry_mariani
dormez_dormez,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
dossantos5271,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
doumechris,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
doussietclaude,rachida_dati,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,rachida_dati,rachida_dati
draduagf,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
dragoon_cosmo,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
dragotabb,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
drdigit33210010,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
drebbin_franck,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
drgold_,rachida_dati,Droite,2,"emmanuel_gregoire,rachida_dati",0,1,0,0,1,0,0,0,rachida_dati,rachida_dati
drifter_vr,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
drkronbernard,thierry_mariani,Extreme droite,2,"pierre_yves_bournazel,thierry_mariani",0,0,0,1,0,0,0,1,thierry_mariani,thierry_mariani
drlx75,david_belliard,Gauche,3,"david_belliard,emmanuel_gregoire,pierre_yves_bournazel",1,1,0,1,0,0,0,0,david_belliard,david_belliard
droitardbavardd,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
dslaguina7,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
dsoulaine,sarah_knafo,Droite,3,"ian_brossat,rachida_dati,sarah_knafo",0,0,1,0,1,1,0,0,sarah_knafo,sarah_knafo
dtovev,ian_brossat,Gauche radicale,6,"david_belliard,emmanuel_gregoire,ian_brossat,rachida_dati,sarah_knafo,sophia_chikirou",1,1,1,0,1,1,1,0,ian_brossat,ian_brossat
duboisstep78295,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
dubreuilhmarcel,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
ducdecamembert,sarah_knafo,Droite,2,"sarah_knafo,sophia_chikirou",0,0,0,0,0,1,1,0,sarah_knafo,sarah_knafo
dudhist,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
duhayonmathieu,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
dukemargarine,rachida_dati,Droite,3,"david_belliard,rachida_dati,sarah_knafo",1,0,0,0,1,1,0,0,rachida_dati,rachida_dati
dulongpierre1,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
dumasalain16,sarah_knafo,Droite,4,"pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",0,0,0,1,1,1,0,1,sarah_knafo,sarah_knafo
dumont_serge,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
dupuytheop25968,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
durandmarc9,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
durieunic,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
durillee90866,sarah_knafo,Droite,3,"rachida_dati,sarah_knafo,thierry_mariani",0,0,0,0,1,1,0,1,sarah_knafo,sarah_knafo
duskelon234066,thierry_mariani,Extreme droite,2,"david_belliard,thierry_mariani",1,0,0,0,0,0,0,1,thierry_mariani,thierry_mariani
duss1978,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
dusud_kiki,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
dutout_pas,rachida_dati,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,rachida_dati,rachida_dati
dwki159003,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
dznet,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
e_i_l_i_m_e_,pierre_yves_bournazel,Centre-droit,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
e_ikb,david_belliard,Gauche,3,"david_belliard,ian_brossat,rachida_dati",1,0,1,0,1,0,0,0,david_belliard,david_belliard
e_m_08,sarah_knafo,Droite,3,"rachida_dati,sarah_knafo,thierry_mariani",0,0,0,0,1,1,0,1,sarah_knafo,sarah_knafo
eaglefour4,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,sophia_chikirou",0,0,0,1,0,0,1,0,pierre_yves_bournazel,pierre_yves_bournazel
easyleeeasy,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
ebascle,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
ebilou,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
ecapdexai,thierry_mariani,Extreme droite,3,"david_belliard,pierre_yves_bournazel,thierry_mariani",1,0,0,1,0,0,0,1,thierry_mariani,thierry_mariani
eco9275,pierre_yves_bournazel,Centre-droit,3,"ian_brossat,pierre_yves_bournazel,rachida_dati",0,0,1,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
ecuanissa,sarah_knafo,Droite,2,"david_belliard,sarah_knafo",1,0,0,0,0,1,0,0,sarah_knafo,sarah_knafo
edea_fakarava,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
edechaumont,pierre_yves_bournazel,Centre-droit,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
edouard72461214,rachida_dati,Droite,2,"ian_brossat,rachida_dati",0,0,1,0,1,0,0,0,rachida_dati,rachida_dati
edouardparis14,david_belliard,Gauche,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,david_belliard,david_belliard
edtwmasc,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
edurengue,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
edwarddataly,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
edwingrimm44,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
eelv.paris16,david_belliard,Gauche,2,"david_belliard,emmanuel_gregoire",1,1,0,0,0,0,0,0,david_belliard,david_belliard
eggius_galia,sarah_knafo,Droite,5,"david_belliard,pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",1,0,0,1,1,1,0,1,sarah_knafo,sarah_knafo
ehk82551351,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
ekinorev63,sarah_knafo,Droite,4,"pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",0,0,0,1,1,1,0,1,sarah_knafo,sarah_knafo
el_khoury_n,ian_brossat,Gauche radicale,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,ian_brossat,ian_brossat
elancetoit,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
elanglin2,pierre_yves_bournazel,Centre-droit,3,"david_belliard,ian_brossat,pierre_yves_bournazel",1,0,1,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
elbirronf,rachida_dati,Droite,4,"ian_brossat,rachida_dati,sarah_knafo,thierry_mariani",0,0,1,0,1,1,0,1,rachida_dati,rachida_dati
elenaetxebarriaa,ian_brossat,Gauche radicale,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,ian_brossat,ian_brossat
elenco8,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
elijahbal42,sarah_knafo,Droite,3,"rachida_dati,sarah_knafo,thierry_mariani",0,0,0,0,1,1,0,1,sarah_knafo,sarah_knafo
elio1546074,rachida_dati,Droite,2,"ian_brossat,rachida_dati",0,0,1,0,1,0,0,0,rachida_dati,rachida_dati
elisabethsudre,ian_brossat,Gauche radicale,3,"david_belliard,emmanuel_gregoire,ian_brossat",1,1,1,0,0,0,0,0,ian_brossat,ian_brossat
elisaperei46275,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
elkadavan999,rachida_dati,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,rachida_dati,rachida_dati
ellefromparis,emmanuel_gregoire,Gauche,2,"emmanuel_gregoire,thierry_mariani",0,1,0,0,0,0,0,1,emmanuel_gregoire,emmanuel_gregoire
ellenetlaine,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
elninodivino,pierre_yves_bournazel,Centre-droit,4,"david_belliard,pierre_yves_bournazel,rachida_dati,sarah_knafo",1,0,0,1,1,1,0,0,pierre_yves_bournazel,pierre_yves_bournazel
elodieearth,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
eloy_mortemart,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
elsedavid18811,ian_brossat,Gauche radicale,3,"emmanuel_gregoire,ian_brossat,pierre_yves_bournazel",0,1,1,1,0,0,0,0,ian_brossat,ian_brossat
elspirito1,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
emanu___,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
emmanuellanico2,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
emmanuelle_idl,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
emmanuelspv,david_belliard,Gauche,3,"david_belliard,ian_brossat,rachida_dati",1,0,1,0,1,0,0,0,david_belliard,david_belliard
emmaracc,pierre_yves_bournazel,Centre-droit,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
emmarobinsonss,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
emmerdeur1er,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
enclosdivin,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
encoreencoremoi,rachida_dati,Droite,2,"david_belliard,rachida_dati",1,0,0,0,1,0,0,0,rachida_dati,rachida_dati
encourse94,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
enculeunwokiste,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
endebout,sarah_knafo,Droite,2,"sarah_knafo,sophia_chikirou",0,0,0,0,0,1,1,0,sarah_knafo,sarah_knafo
entrecotec,pierre_yves_bournazel,Centre-droit,3,"pierre_yves_bournazel,sarah_knafo,thierry_mariani",0,0,0,1,0,1,0,1,pierre_yves_bournazel,pierre_yves_bournazel
eporteneuve,thierry_mariani,Extreme droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,thierry_mariani,thierry_mariani
equusfred,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
eraiyofr,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
eric_vintage,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
ericale30985112,rachida_dati,Droite,3,"david_belliard,pierre_yves_bournazel,rachida_dati",1,0,0,1,1,0,0,0,rachida_dati,rachida_dati
ericclaxon_,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
ericdesilvestr1,thierry_mariani,Extreme droite,3,"pierre_yves_bournazel,sarah_knafo,thierry_mariani",0,0,0,1,0,1,0,1,thierry_mariani,thierry_mariani
ericgiaccai,sarah_knafo,Droite,2,"ian_brossat,sarah_knafo",0,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
ericjhc,rachida_dati,Droite,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,rachida_dati,rachida_dati
ericklein_,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
ericmassaud,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
ericmezour,sarah_knafo,Droite,2,"sarah_knafo,thierry_mariani",0,0,0,0,0,1,0,1,sarah_knafo,sarah_knafo
ericn3686235549,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
ericpoup68,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
ericprouze79187,rachida_dati,Droite,2,"rachida_dati,thierry_mariani",0,0,0,0,1,0,0,1,rachida_dati,rachida_dati
ericverhagen_,sarah_knafo,Droite,3,"david_belliard,ian_brossat,sarah_knafo",1,0,1,0,0,1,0,0,sarah_knafo,sarah_knafo
ericviiimmortel,sarah_knafo,Droite,5,"david_belliard,pierre_yves_bournazel,rachida_dati,sarah_knafo,thierry_mariani",1,0,0,1,1,1,0,1,sarah_knafo,sarah_knafo
ericzorglub,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
erik_le_fantome,david_belliard,Gauche,2,"david_belliard,ian_brossat",1,0,1,0,0,0,0,0,david_belliard,david_belliard
erikigt9,sophia_chikirou,Gauche radicale,2,"emmanuel_gregoire,sophia_chikirou",0,1,0,0,0,0,1,0,sophia_chikirou,sophia_chikirou
erikloridan,sarah_knafo,Droite,2,"pierre_yves_bournazel,sarah_knafo",0,0,0,1,0,1,0,0,sarah_knafo,sarah_knafo
eriq.alexandre,emmanuel_gregoire,Gauche,2,"david_belliard,emmanuel_gregoire",1,1,0,0,0,0,0,0,emmanuel_gregoire,emmanuel_gregoire
ernandesba75,rachida_dati,Droite,4,"david_belliard,pierre_yves_bournazel,rachida_dati,sarah_knafo",1,0,0,1,1,1,0,0,rachida_dati,rachida_dati
ernestomarx75,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
ernestpriarollo,sarah_knafo,Droite,2,"emmanuel_gregoire,sarah_knafo",0,1,0,0,0,1,0,0,sarah_knafo,sarah_knafo
erwandavoux,sarah_knafo,Droite,3,"pierre_yves_bournazel,rachida_dati,sarah_knafo",0,0,0,1,1,1,0,0,sarah_knafo,sarah_knafo
esalcide,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
escalet83,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
eschahl,rachida_dati,Droite,3,"david_belliard,ian_brossat,rachida_dati",1,0,1,0,1,0,0,0,rachida_dati,rachida_dati
eschatologuef,sarah_knafo,Droite,2,"rachida_dati,sarah_knafo",0,0,0,0,1,1,0,0,sarah_knafo,sarah_knafo
esp1pas,david_belliard,Gauche,2,"david_belliard,sophia_chikirou",1,0,0,0,0,0,1,0,david_belliard,david_belliard
espmaine,pierre_yves_bournazel,Centre-droit,2,"pierre_yves_bournazel,rachida_dati",0,0,0,1,1,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
essagmartin,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
est_la_ou_pas,pierre_yves_bournazel,Centre-droit,2,"david_belliard,pierre_yves_bournazel",1,0,0,1,0,0,0,0,pierre_yves_bournazel,pierre_yves_bournazel
